source,url,title,body,domain,sub_domain,scraped_at
scroll,https://scroll.in/article/1090303/readers-comments-guru-shishya-tradition-encouraged-questions-article-selectively-misreads-texts,"Readers’ comments: Guru-shishya tradition encouraged questions, article selectively misreads texts","Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:31:51.896232
scroll,https://scroll.in/article/1090344/refusal-to-see-caste-discrimination-not-false-complaints-is-the-real-crisis-on-campus,"Refusal to see caste discrimination, not ‘false complaints’, is the real crisis on campus","Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:31:59.790762
scroll,https://scroll.in/article/1089861/being-a-dalit-being-a-cockroach-a-self-reflective-note-on-kafkas-metamorphosis,"Being a Dalit, being a cockroach: A self-reflective note on Kafka’s ‘Metamorphosis’","Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:05.906873
scroll,https://scroll.in/article/1089839/how-the-bawdy-irreverent-musical-traditions-of-kajari-and-hori-have-resisted-being-tamed,"How the bawdy, irreverent songs of kajari and hori have resisted being tamed","Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:12.316478
scroll,https://scroll.in/article/1088470/why-indias-trading-communities-face-resentment,Why India’s trading communities face resentment,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:17.073726
scroll,https://scroll.in/article/1089590/harsh-mander-the-constitutions-emancipatory-promises-on-caste-remain-elusive,Harsh Mander: The Constitution’s emancipatory promises on caste remain elusive,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:33.971192
scroll,https://scroll.in/article/1089460/backstory-why-hanging-out-with-this-brahmin-lawyer-in-gwalior-spooked-me,Backstory: Why hanging out with this Brahmin lawyer in Gwalior spooked me,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:37.587915
scroll,https://scroll.in/article/1093215/ramachandra-guha-how-the-gandhi-family-has-helped-modi-consolidate-power,Ramachandra Guha: How the Gandhi family has helped Modi consolidate power,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:48.299326
scroll,https://scroll.in/article/1093272/four-rejoinders-what-ramachandra-guha-gets-wrong-about-rahul-gandhi,Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:51.451121
scroll,https://scroll.in/article/1092971/hindusthan-records-how-the-shepherd-boy-playing-a-flute-brought-music-into-indian-homes,Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:54.895333
scroll,https://scroll.in/article/1092231/why-delhi-universitys-four-year-undergraduate-programme-has-left-students-in-panic,Why Delhi University’s four-year undergraduate programme has left students in panic,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:32:59.013875
scroll,https://scroll.in/article/1093112/before-the-21st-centurys-climate-grief-there-was-bibhutibhusan-bandyopadhyays-1939-novel-aranyak,"Before the 21st century’s climate grief, there was Bibhutibhusan Bandyopadhyay’s 1939 novel Aranyak’","Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:03.790272
scroll,https://scroll.in/article/1093148/how-indias-coral-reef-restoration-efforts-are-paying-off,How India’s coral reef restoration efforts are paying off,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:15.146533
scroll,https://scroll.in/article/1092648/how-vulcan-a-hypothetical-planet-helped-prove-einsteins-theory-that-gravity-is-curved-spacetime,"How Vulcan, a hypothetical planet, helped prove Einstein’s theory that gravity is curved spacetime","Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:23.953094
scroll,https://scroll.in/article/1093242/readers-comments-ramachandra-guha-is-right-congress-has-no-competent-leadership,Readers’ comments: Ramachandra Guha is right – Congress has no competent leadership,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:28.450239
scroll,https://scroll.in/article/1092980/up-dairy-farmers-face-losses-as-summer-takes-a-toll-on-cattle,UP dairy farmers face losses as summer takes a toll on cattle,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:32.276187
scroll,https://scroll.in/article/1089829/anand-teltumbdes-new-book-examines-the-treatment-of-the-marginalised-in-the-constitutional-order,Anand Teltumbde’s new book examines the treatment of the marginalised in the constitutional order,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:37.402391
scroll,https://scroll.in/article/1088914/translators-notebook-uncompromising-integrity-is-essential-when-translating-texts-from-the-margins,Translator’s notebook: Uncompromising integrity is essential when translating texts from the margins,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:41.263148
scroll,https://scroll.in/article/1068268/gurram-jashuva-showed-that-stigmatised-people-are-worthy-of-poetry-translator-chinnaiah-jangam,‘Gurram Jashuva showed that stigmatised people are worthy of poetry’: Translator Chinnaiah Jangam,"Ramachandra Guha: How the Gandhi family has helped Modi consolidate power Five rejoinders: What Ramachandra Guha gets wrong about Rahul Gandhi Hindusthan Records: How the shepherd boy playing a flute brought music into Indian homes Why Delhi University’s four-year undergraduate programme has left students in panic Honey, they shrunk the Mohanlal phenomenon into ‘Lalettan’",SocialIssues,General,2026-06-02T21:33:59.891779
